Date_time,condition,age,sex,Treat_time,ease,effective,satisfaction,comment,year,month,time_mark
2012-10-07 22:13:00,Major Depressive Disorder,13-18,Male, less than 1 month,5,1,1,"I was seventeen when I used this medication. I switched from 40mg Citalopram (Celexa) to 50mg Pristiq (Desvenlafaxine). Both were once daily. Beware of this medication if you have multiple disorders. I have Panic Attack Disorder, Major Depressive Disorder, High Blood Pressure, and Generalized Anxiety Disorder. I take 1mg Ativan (Lorezapam) as needed per anxiety/panic attack. I also take Atenolol (
					...
					",2012,10,1.34964798e+18
2012-10-12 19:37:32,Depression,45-54,Female, less than 1 month,5,1,1,"I have used effexor w no results, been on cymbalta  approx 4 years, doesnt work anymore. started having overwhelming sense of sorrow, crying , no interest in life, tired all the time , not having a desire to cary on w simple daily functions like simple house work, getting dressed ,  cant fall asleep without help w a med. forgetfull. dont want to go anywhere or do anything socially. my head has the
					...
					",2012,10,1.350070652e+18
2012-10-19 14:16:39,Major Depressive Disorder,45-54,Female, less than 1 month,2,2,2,I want to know how many of you have gain weight or unable to lose weight with Pristiq? Are you too sleepy? I've just started Pristiq and I've just joined a gym. Weigh 270 lbs. and trying to loose. I don't want to take a med that's going to interfere with weight loss or make me want to sleep all the time. Thank you for your help. I'm desperate.,2012,10,1.350656199e+18
2012-10-19 15:15:56,Depression,45-54,Female, less than 1 month,3,3,3,Please let me know anout your weight gain or loss and sleepiness or insomnia with Pristiq. I've just started med. Thanks.,2012,10,1.350659756e+18
2012-10-21 20:52:56,Depression,,Female, less than 1 month,5,5,5,I have recently suffered a very difficult loss about 7 months ago.... This medication has helped me get back to the old optimistic easy going self. I encourage those who cannot self cope any longer to try Pristiq.,2012,10,1.350852776e+18
2012-10-25 17:59:52,"""Change of Life"" Signs",45-54,Female,2 to less than 5 years,3,4,3,"This worked well for me for 2 years..then insurance would not pay for it so went off cold turkey. have been off for 6 months and I am sore. My whole body feels like I have bee n beaten to death. I am wondering if it is from this med?
",2012,10,1.351187992e+18
2012-11-03 05:17:17,Panic Disorder,35-44,Male,2 to less than 5 years,4,4,4,"I wont give 5 stars because nothing is perfect. I have been on this medication for 3 yrs after having a panic attack while on Lexapro. Works great and I am able to move out of my ""comfort zone"" more and more. Baby Steps... I can definitely tell when I miss a dose though: severe ringing in the ears, dizziness, and snapping or clanking, like someone tapping two pipes together, in my head(b
					...
					",2012,11,1.351919837e+18
2012-11-05 19:01:47,Depression,65-74,Female,2 to less than 5 years,5,5,5,"I have had signs of depression my entire life.  After a job loss where I had worked for 19 years, I became severally depressed. Went to a psychiatrist and he started me on Prozac.  I remained on Prozac and various other drugs for about 18 years. After my husband of 10 years died, I took a depression dive. My psychiatrist sent me to a Cognitive Therapy program which lasted about 6 weeks.  The psych
					...
					",2012,11,1.352142107e+18
2012-11-08 08:15:18,Neuropathic Pain,45-54,Male,1 to less than 2 years,5,5,4,alot of mood changes and people have noticed personality changes.,2012,11,1.352362518e+18
2012-11-24 00:02:40,Depression,45-54,Female, less than 1 month,5,2,2,"I've been on Prestiq for about 3 weeks.  I was more dizzy in the beginning then I am now.  I do have trouble concentrating and very blurry vision.   The trouble really is the weight gain.  I am an avid exerciser and the scale keeps going up which is not so great for a person with depression.  I still cry and have days I don't want to get out of bed.   Psychiatrist said to give it a month..
					...
					",2012,11,1.35371536e+18
2012-11-26 14:09:49,"""Change of Life"" Signs",55-64,Female,5 to less than 10 years,5,5,5,"I was starting menopause and having hot drenches, sweats would have been acceptable, I looked like I had stepped out of a shower with my clothes on after an ""episode"".  I also was suffering from severe panic attacks.  Pristiq was new on the market and my doctor said the drug rep said it was being marketed off label for hot flashes and panic attacks.  I jumped at the opportunity to try it
					...
					",2012,11,1.353938989e+18
2012-11-27 15:33:46,"""Change of Life"" Signs",55-64,Female,5 to less than 10 years,5,5,5,"My doctor recommended Pristiq in 2006 when I was going through menopause and was having severe hot sweats and panic attacks that were debilitating.  Having tried all other meds with no success, this was a dream come true.  I still take 50 mg daily and have had no side effects and have nothing but good things to say about this drug.  It has helped my bouts of depression also.  Thumbs up!",2012,11,1.354030426e+18
2012-12-01 18:32:39,Bipolar Depression,25-34,Female, 1 to 6 months,4,4,2,"I have been taking it for about 3 or 4 months now. stepped back down now to 50mg dose. I stay starved. I have gained a little over 10 pounds. if i miss a dose the shockiness is terrible. beyond that, i have been very happy with it!",2012,12,1.354386759e+18
2012-12-06 19:14:04,Extreme Apprehension or Fear of Social Interaction,55-64,Male,,5,5,5,"within two weeks of taking this medication,i felt overall better than iave for years.i get the od moody day.get grumpy and day after iam fine",2012,12,1.354821244e+18
2012-12-07 16:35:30,Major Depressive Disorder,45-54,Female,,5,4,2,"It helps with the suicidal thoughts on a daily basis. Yet I cannot take the HOTNESS anymore. It won't let me lay down///sleep for the extreme....blood boiling feeling!!! I feel as if Im being roasted inside! Terrible....driving me more insane. I'm getting off of it. I've tried about everything else for the past 12 years. I'm pretty depressed about it. I thought it was gonna be my a
					...
					",2012,12,1.35489813e+18
2012-12-09 12:23:19,Depression,45-54,Male, 1 to 6 months,5,5,5,"I have been using Pristiq for 1 month after trying paxil and cylexia.  I had major side effects with Paxil and Cylexia, but so far none with Pristiq.  I have had a very positive mood and energy change, while also experiencing much less anxiety.  Anti depression and anti anxiety drugs have unique effects on each individual and Pristiq has worked wonders for me. ",2012,12,1.355055799e+18
2012-12-14 14:19:09,Repeated Episodes of Anxiety,55-64,,,5,1,1,"Contine having episodes of agitation, crying/grieving recent loss of spou",2012,12,1.355494749e+18
2012-12-19 10:58:49,Depression,,,,5,3,3,"drug replaced a drug I had been on for several years, but started having anxiety attacks",2012,12,1.355914729e+18
2012-12-22 16:51:36,Depression,45-54,Female, less than 1 month,5,5,5,"This may be a premature review but I am very impressed with this medicine after having only taken it for a few days. I have taken many different drugs over the last 14 years, never any for more than a few years at a time as they seem to lose their effectiveness. Most recently I was on 90mg of Cymbalta for the last 2-3 years, my Dr started me on Pristiq the next day after seeing him and I have not 
					...
					",2012,12,1.356195096e+18
2012-12-25 12:26:41,Depression,45-54,Female,1 to less than 2 years,5,5,5,so far I had no side effects.,2012,12,1.356438401e+18
2012-12-28 16:01:02,Depression,45-54,Female,1 to less than 2 years,5,5,5,Started taking this medicine after my mother had passed away.I have been on it for a year now and no side affects noticed.,2012,12,1.356710462e+18
2012-12-30 09:22:33,Depression,45-54,Female,2 to less than 5 years,4,4,4,"I have been on Pristiq for several years, 50 mg. I have tried stopping, weaning myself off slowly or skipping a day. Generally, I have withdrawal symptoms such as hot flashes and headaches along with irritability. I have also suffered from constant Tinnitus which developed a year after being on Pristiq. If your Doctor can find a better alternative with less severe side effects & withdrawal sym
					...
					",2012,12,1.356859353e+18
2013-01-06 12:31:08,Major Depressive Disorder,35-44,Female, 1 to 6 months,4,3,3,"I am still new to the drug, however; I have noticed a marked increase in my anxiety and social withdrawl.  It could just be me, or this medicine isn't what I  really need, but I can say it is easy to use.  Pop a pill in your mouth and drink water...easy.  I don't know wether or not it is of use to me at this time.  I think I want off, don't know.",2013,1,1.357475468e+18
2013-01-09 11:47:38,Depression,35-44,Female,6 months to less than 1 year,4,4,1,"does this drug work ? of course it does,,,,, but the person I've become is so not me.... it makes me violent almost, I've been on it for 6 months now and am looking for alternate meds, Ive been on other pills for almost 10 yrs now, this one scares me ",2013,1,1.357732058e+18
2013-01-12 21:43:59,"""Change of Life"" Signs",55-64,Female,5 to less than 10 years,3,2,3,somewhat less hot flashes taken after breast cancer estragen type cannot take any type of estrogen,2013,1,1.358027039e+18
2013-01-13 11:24:45,Depression,45-54,Female, less than 1 month,2,2,2,"I keep seeing where people are taking 150mg-200mg.  I thought this only came in 50mg and 100mg doses.  Do the doctors just keep upping medication that is not working?  Also don't understand the ones saying they feel better within a day, or a week after starting this med.  It takes weeks to build up in the blood and be effective.  Confused.  I've just started this, on day 4 and don't an
					...
					",2013,1,1.358076285e+18
